연도,국가명,구분,계,적,공
2025,피지,출항,645.0,499.0,146.0
2025,핀란드,출항,133.0,133.0,0.0
2025,필리핀,출항,51801.0,51761.0,40.0
2025,호주,출항,71143.5,65910.5,5233.0
2025,홍콩,출항,42193.25,40321.25,1872.0
2025,가나,환적,4895.0,3783.0,1112.0
2025,가봉,환적,2245.0,2245.0,0.0
2025,가이아나,환적,6511.25,6502.25,9.0
2025,감비아,환적,101.0,101.0,0.0
2025,과들루프,환적,652.0,621.0,31.0
2025,과테말라,환적,56011.5,54530.5,1481.0
2025,괌,환적,11468.75,5567.25,5901.5
2025,그레나다,환적,288.0,288.0,0.0
2025,그리스,환적,8921.0,8493.75,427.25
2025,기니,환적,876.25,876.25,0.0
2025,기니비사우,환적,56.0,56.0,0.0
2025,나미비아,환적,3713.0,3707.0,6.0
2025,나우루,환적,307.0,307.0,0.0
2025,나이지리아,환적,8001.0,7999.0,2.0
2025,남아프리카,환적,22935.0,22824.0,111.0
2025,네덜란드,환적,40089.0,34585.75,5503.25
2025,노르웨이,환적,1127.0,1127.0,0.0
2025,뉴질랜드,환적,52258.0,51271.0,987.0
2025,뉴칼레도니아,환적,3636.0,3260.0,376.0
2025,니우에,환적,8.0,8.0,0.0
2025,니카라과,환적,10549.25,10541.25,8.0
2025,대만,환적,116716.25,103832.0,12884.25
2025,대한민국,환적,327446.5,312719.5,14727.0
2025,덴마크,환적,5285.5,5175.0,110.5
2025,도미니카 공화국,환적,42725.5,42219.5,506.0
2025,도미니카 연방,환적,137.0,137.0,0.0
2025,독일,환적,33412.0,32705.5,706.5
2025,동티모르,환적,50.0,50.0,0.0
2025,라이베리아,환적,275.0,275.0,0.0
2025,라트비아,환적,4840.0,4840.0,0.0
2025,러시아,환적,191550.0,189476.0,2074.0
2025,레바논,환적,5967.75,5950.5,17.25
2025,레위니옹,환적,38.0,38.0,0.0
2025,루마니아,환적,7252.75,7248.75,4.0
2025,리비아,환적,3601.75,3601.75,0.0
2025,리투아니아,환적,1085.25,1085.25,0.0
2025,마다가스카르,환적,1073.0,1073.0,0.0
2025,마르티니크,환적,475.0,475.0,0.0
2025,마샬 제도,환적,1292.0,1282.0,10.0
2025,마요트,환적,28.0,28.0,0.0
2025,말레이시아,환적,178742.0,177924.0,818.0
2025,멕시코,환적,532849.75,491448.0,41401.75
2025,모로코,환적,11832.75,11081.75,751.0
2025,모리셔스,환적,786.0,786.0,0.0
2025,모리타니,환적,1006.0,1006.0,0.0
2025,모잠비크,환적,4130.0,4130.0,0.0
2025,몬세라트,환적,3.0,3.0,0.0
2025,몬테네그로,환적,221.0,221.0,0.0
2025,몰디브,환적,257.0,256.0,1.0
2025,몰타,환적,1385.0,1011.0,374.0
2025,미국,환적,2174065.75,1945371.25,228694.5
2025,미국령 버진아일랜드,환적,46.0,46.0,0.0
2025,미얀마,환적,3451.0,3451.0,0.0
2025,미크로네시아,환적,2084.0,2083.0,1.0
2025,바누아투,환적,6255.0,6095.0,160.0
2025,바레인,환적,3683.0,3125.0,558.0
2025,바베이도스,환적,1313.25,1313.25,0.0
2025,바하마,환적,225622.0,1830.25,223791.75
2025,방글라데시,환적,9099.25,8991.25,108.0
2025,베냉,환적,513.0,507.0,6.0
2025,베네수엘라,환적,36828.5,36828.5,0.0
2025,베트남,환적,395872.75,381085.5,14787.25
2025,벨기에,환적,23033.25,21592.25,1441.0
2025,벨리즈,환적,190.0,190.0,0.0
2025,볼리비아,환적,8.0,8.0,0.0
2025,북마리아나 제도,환적,1474.25,970.25,504.0
2025,불가리아,환적,1591.0,1591.0,0.0
2025,브라질,환적,171020.0,166417.0,4603.0
2025,브루나이,환적,73.0,73.0,0.0
2025,사모아,환적,4463.0,4329.0,134.0
2025,사우디아라비아,환적,22535.75,21144.75,1391.0
2025,상투메 프린시페,환적,37.0,37.0,0.0
2025,세네갈,환적,1003.5,995.5,8.0
2025,세이셸,환적,43.0,43.0,0.0
2025,세인트 빈센트 그레나딘,환적,101.0,101.0,0.0
2025,세인트루시아,환적,298.0,298.0,0.0
2025,세인트키츠 네비스,환적,93.0,93.0,0.0
2025,소말리아,환적,196.0,196.0,0.0
2025,솔로몬제도,환적,975.0,945.0,30.0
2025,수단,환적,65.0,65.0,0.0
2025,수리남,환적,6410.75,6410.75,0.0
2025,스리랑카,환적,5668.75,4554.5,1114.25
2025,스웨덴,환적,24084.0,24082.0,2.0
2025,스페인,환적,77945.75,65100.25,12845.5
2025,슬로베니아,환적,14124.0,14123.0,1.0
2025,시리아,환적,2594.5,2594.5,0.0
2025,시에라 리온,환적,326.0,326.0,0.0
2025,싱가포르,환적,83771.0,66516.0,17255.0
2025,아랍에미리트연합국,환적,78368.75,71244.75,7124.0
2025,아루바,환적,582.25,582.25,0.0
2025,아르헨티나,환적,13272.0,12957.0,315.0
2025,아메리칸사모아,환적,1781.0,1773.0,8.0
2025,아이슬란드,환적,65.0,65.0,0.0
2025,아이티,환적,3681.0,3681.0,0.0
2025,아일랜드,환적,2162.0,2162.0,0.0
2025,알바니아,환적,916.25,916.25,0.0
2025,알제리,환적,4270.75,4268.75,2.0
2025,앙골라,환적,1994.0,1994.0,0.0
2025,앤티가 바부다,환적,158.0,158.0,0.0
2025,앤틸리스제도,환적,366.25,366.25,0.0
2025,앵귈라,환적,2.0,2.0,0.0
2025,에리트레아,환적,3.0,3.0,0.0
2025,에스토니아,환적,1784.0,1784.0,0.0
2025,에콰도르,환적,104047.25,97331.25,6716.0
2025,엘살바도르,환적,19240.5,19076.5,164.0
2025,영국,환적,27434.0,21574.75,5859.25
2025,영국령 버진아일랜드,환적,37.0,37.0,0.0
2025,예멘,환적,153.0,153.0,0.0
2025,오만,환적,7265.5,7253.5,12.0
2025,오스트리아,환적,6.0,6.0,0.0
2025,온두라스,환적,17087.25,16246.25,841.0
2025,왈리스 푸투나,환적,53.0,51.0,2.0
2025,요르단,환적,1067.75,1066.75,1.0
2025,우루과이,환적,4942.0,4942.0,0.0
2025,우크라이나,환적,1146.0,1146.0,0.0
2025,원양어획지역,환적,1050.0,1050.0,0.0
2025,이라크,환적,1265.25,895.25,370.0
2025,이란,환적,97.0,97.0,0.0
2025,이스라엘,환적,12929.0,10831.0,2098.0
2025,이집트,환적,20607.25,16218.25,4389.0
2025,이탈리아,환적,55007.25,48859.0,6148.25
2025,인도,환적,148760.75,143999.5,4761.25
2025,인도네시아,환적,283181.25,283049.25,132.0
2025,일본,환적,1681423.5,1596294.5,85129.0
2025,자메이카,환적,32202.75,28717.75,3485.0
2025,적도 기니,환적,147.0,147.0,0.0
2025,조지아,환적,11082.5,11082.5,0.0
2025,중국,환적,4247309.5,3906261.5,341048.0
2025,지부티,환적,2928.0,2928.0,0.0
2025,체코,환적,9.0,9.0,0.0
2025,칠레,환적,440219.75,424992.75,15227.0
2025,카메룬,환적,2482.0,2226.0,256.0
2025,카보 베르데,환적,73.0,73.0,0.0
2025,카타르,환적,4394.0,3995.75,398.25
2025,캄보디아,환적,21635.25,21635.25,0.0
2025,캐나다,환적,580968.0,556295.25,24672.75
2025,케냐,환적,6013.0,5814.0,199.0
2025,케이맨 제도,환적,170.0,170.0,0.0
2025,코모로,환적,18.0,18.0,0.0
2025,코스타리카,환적,26292.5,25468.5,824.0
2025,코트디부아르,환적,6608.0,5496.0,1112.0
2025,콜롬비아,환적,143017.25,134015.25,9002.0
2025,콩고,환적,284.0,280.0,4.0
2025,콩고 민주 공화국,환적,161.0,161.0,0.0
2025,쿠바,환적,5810.0,5810.0,0.0
2025,쿠웨이트,환적,1566.0,1554.0,12.0
2025,쿡 제도,환적,110.0,110.0,0.0
2025,퀴라소,환적,673.0,673.0,0.0
2025,크로아티아,환적,6581.25,6577.25,4.0
2025,키리바시,환적,4273.0,4242.0,31.0
2025,키프로스,환적,2181.0,2181.0,0.0
2025,탄자니아,환적,3596.0,3596.0,0.0
2025,태국,환적,240782.25,240222.25,560.0
2025,토고,환적,3212.0,960.0,2252.0
2025,통가,환적,2462.0,2374.0,88.0
2025,투발루,환적,68.0,68.0,0.0
2025,튀니지,환적,730.0,730.0,0.0
2025,튀르키예,환적,46728.5,41367.25,5361.25
2025,트리니다드 토바고,환적,10769.75,10769.75,0.0
2025,파나마,환적,109467.25,90294.0,19173.25
2025,파라과이,환적,2614.0,2614.0,0.0
2025,파키스탄,환적,16993.75,13465.75,3528.0
2025,파푸아 뉴기니,환적,4754.0,4753.0,1.0
2025,팔라우,환적,276.0,275.0,1.0
2025,페로 제도,환적,16.0,16.0,0.0
2025,페루,환적,192732.5,183848.5,8884.0
2025,포르투갈,환적,2325.25,2087.25,238.0
2025,폴란드,환적,6437.25,5915.0,522.25
2025,푸에르토리코,환적,10918.75,10912.75,6.0
2025,프랑스,환적,24216.5,23095.75,1120.75
2025,프랑스령 기아나,환적,72.0,72.0,0.0
2025,프랑스령 폴리네시아,환적,1991.0,1828.0,163.0
2025,피지,환적,8813.0,8697.0,116.0
2025,핀란드,환적,12484.0,12484.0,0.0
2025,필리핀,환적,144273.5,139316.75,4956.75
2025,헝가리,환적,4.0,4.0,0.0
2025,호주,환적,139014.5,121407.5,17607.0
2025,홍콩,환적,57963.5,56886.5,1077.0
