연도,국가명,물동량
2025,이란,4525.0
2025,이스라엘,56383.25
2025,이집트,44784.25
2025,이탈리아,155864.5
2025,인도,429306.5
2025,인도네시아,464918.5
2025,일본,2887370.5
2025,자메이카,42599.75
2025,적도 기니,190.0
2025,조지아,11371.5
2025,중국,6985216.5
2025,지부티,5330.0
2025,체코,147.0
2025,칠레,546398.5
2025,카메룬,2783.0
2025,카보 베르데,78.0
2025,카타르,15313.75
2025,캄보디아,29270.25
2025,캐나다,822187.25
2025,케냐,8711.0
2025,케이맨 제도,174.0
2025,코모로,27.0
2025,코스타리카,29644.5
2025,코트디부아르,12338.0
2025,콜롬비아,214871.75
2025,콩고,495.0
2025,콩고 민주 공화국,379.0
2025,쿠바,6259.0
2025,쿠웨이트,3456.0
2025,쿡 제도,110.0
2025,퀴라소,673.0
2025,크로아티아,9334.5
2025,키리바시,6667.0
2025,키프로스,2394.0
2025,탄자니아,11619.0
2025,태국,422768.25
2025,토고,11367.0
2025,통가,2738.0
2025,투발루,68.0
2025,튀니지,1753.0
2025,튀르키예,160894.25
2025,트리니다드 토바고,11334.75
2025,파나마,162825.75
2025,파라과이,2896.0
2025,파키스탄,60380.5
2025,파푸아 뉴기니,8838.0
2025,팔라우,373.0
2025,페로 제도,54.0
2025,페루,251159.5
2025,포르투갈,8536.75
2025,폴란드,37811.75
2025,푸에르토리코,12208.75
2025,프랑스,67228.75
2025,프랑스령 기아나,99.0
2025,프랑스령 폴리네시아,7229.0
2025,피지,10108.0
2025,핀란드,25635.0
2025,필리핀,286952.25
2025,헝가리,37.0
2025,호주,369478.0
2025,홍콩,127444.75
