연도,국가명,물동량
2025,조지아,11082.5
2025,중국,4247309.5
2025,지부티,2928.0
2025,체코,9.0
2025,칠레,440219.75
2025,카메룬,2482.0
2025,카보 베르데,73.0
2025,카타르,4394.0
2025,캄보디아,21635.25
2025,캐나다,580968.0
2025,케냐,6013.0
2025,케이맨 제도,170.0
2025,코모로,18.0
2025,코스타리카,26292.5
2025,코트디부아르,6608.0
2025,콜롬비아,143017.25
2025,콩고,284.0
2025,콩고 민주 공화국,161.0
2025,쿠바,5810.0
2025,쿠웨이트,1566.0
2025,쿡 제도,110.0
2025,퀴라소,673.0
2025,크로아티아,6581.25
2025,키리바시,4273.0
2025,키프로스,2181.0
2025,탄자니아,3596.0
2025,태국,240782.25
2025,토고,3212.0
2025,통가,2462.0
2025,투발루,68.0
2025,튀니지,730.0
2025,튀르키예,46728.5
2025,트리니다드 토바고,10769.75
2025,파나마,109467.25
2025,파라과이,2614.0
2025,파키스탄,16993.75
2025,파푸아 뉴기니,4754.0
2025,팔라우,276.0
2025,페로 제도,16.0
2025,페루,192732.5
2025,포르투갈,2325.25
2025,폴란드,6437.25
2025,푸에르토리코,10918.75
2025,프랑스,24216.5
2025,프랑스령 기아나,72.0
2025,프랑스령 폴리네시아,1991.0
2025,피지,8813.0
2025,핀란드,12484.0
2025,필리핀,144273.5
2025,헝가리,4.0
2025,호주,139014.5
2025,홍콩,57963.5
